,id,title,company,location,job_type,salary,url
280,9f8b3c4ec28bf5fc,"Senior Manager, Data Scientist",Glovis America Inc,"Irvine, CA 92614 
(San Joaquin Marsh area)",Full-time,"$124,000 - $133,000 a year",https://www.indeed.com/rc/clk?jk=9f8b3c4ec28bf5fc&fccid=16d6fc7ff480b8c0&vjs=3
281,f70a800faeb5b967,Senior Software Engineer - AI,Credible,"Remote in Durham, NC",,"$108,000 - $129,600 a year",https://www.indeed.com/rc/clk?jk=f70a800faeb5b967&fccid=04e8134694cdee5a&vjs=3
282,7396d6f6d548160f,Senior Machine Learning Engineer,MICROTEC INC,"Corvallis, OR",,"$120,000 - $140,000 a year",https://www.indeed.com/rc/clk?jk=7396d6f6d548160f&fccid=e29f4b0b9a4de70a&vjs=3
283,b03c1354d9983cbb,Data Analytics & AI/ML Developer,APPTOZA INC.,"Syracuse, NY",Full-time,"$85,000 - $100,000 a year",https://www.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0CE3i-xGI4I9OpWckzYv-8KBxSJXGo3ESvPoZ67meN8_uan52fLSo7AaI_X4kInyp6h7KPNOEeWb9t1-6JBGB5E3r8-P1iQaPgDs3frg7wktz7fXyOSTq0dUHez_uHF5Mef1EWSQLBHb289-8eYuKhoNdVTzpaZv51eTiFNdPEwj2jiIx0btGh8ygWxaS9HiQOUhchbjCjZEzHCCpeCJif2xTTpVVeGYmkFAV-JlSe0xYA_7QIsWaZMDqfBErhBzBvyfLEBBdsOg3Ii9QxSessSIr1DhR_4wBvJrkvBUjiA_QxaRiMo4g2HlZfmIkooi_HUnwarvtAPaZJ9tyl0eMgt3lX2CN0AFReSg4Qx2xWu6ICfSoVfEGVHttxa89YuKGeX-nZDoduBKoZ96I_Djo_jn2ZOb7E8S_bUbczlxxPU4rVToEmOTctCWX3wFsx9Xpaj6WJ9lMyqnpT4MR1So7WvkvG8t_J1x_fzJPE9fWFIq7uGX5wULeuGuXCRGA4zbW03C9T4EOLy5sVIiF-t4i9dvWrrzjd9vtF2c2cXX24IGg==&xkcb=SoCT-_M3Nem0cszA4R0GbzkdCdPP&p=13&fvj=1&vjs=3
284,e13990fb743f2d89,Global Data Science Lead,Elemental Enzymes,"Remote in St. Louis, MO 63132",Full-time,,https://www.indeed.com/rc/clk?jk=e13990fb743f2d89&fccid=34e6ee3f3e85424a&vjs=3
285,db83b89e363b215b,"Data Scientist, People Analytics","NexRep, LLC","Remote in Portland, ME",Full-time,Estimated $65.7K - $83.2K a year,https://www.indeed.com/rc/clk?jk=db83b89e363b215b&fccid=717553329a4afec0&vjs=3
286,417f8025efba80f7,Deep Learning Architect,INTEL,"Hybrid remote in Phoenix, AZ",Full-time,"$156,450 - $234,770 a year",https://www.indeed.com/rc/clk?jk=417f8025efba80f7&fccid=936367796261bd6e&vjs=3
287,cabcf02ce7bdc95d,Data Scientist,Peraton,"Linthicum, MD 21090",Full-time,"$146,000 - $234,000 a year",https://www.indeed.com/rc/clk?jk=cabcf02ce7bdc95d&fccid=7dc8be9efe945d3a&vjs=3
288,8eba3c94622a44d5,"Sr P&C Data Scientist (Springfield, MO)",American National Family of Companies,"Springfield, MO 65804",,"$97,013 a year",https://www.indeed.com/rc/clk?jk=8eba3c94622a44d5&fccid=c6f06dab0431c8f3&vjs=3
289,d4048159c472b118,AI ENGINEER - FULL STACK APPLICATIONS,Market Tree Research,Remote,Full-time,"$47,328 - $148,200 a year",https://www.indeed.com/company/Market-Tree-Research/jobs/Full-Stack-Developer-d4048159c472b118?fccid=6d151a9168606cd8&vjs=3
290,3700fc34cea85c95,Senior Operations Data Analyst,PG&E Corporation,"Hybrid remote in Santa Cruz, CA 95062",Full-time,Estimated $115K - $146K a year,https://www.indeed.com/rc/clk?jk=3700fc34cea85c95&fccid=0e8f04b45c1591f5&vjs=3
291,24431669b365633a,"Lead P&C Data Scientist (Springfield, MO)",American National Family of Companies,"Springfield, MO 65804",,"$109,376 a year",https://www.indeed.com/rc/clk?jk=24431669b365633a&fccid=c6f06dab0431c8f3&vjs=3
292,eb27bdf462f34647,Data Engineer,McLane Company,"Temple, TX 76508",Full-time,"$90,000 - $110,000 a year",https://www.indeed.com/rc/clk?jk=eb27bdf462f34647&fccid=718dbe92864688ab&vjs=3
293,1fd2f838cb2e9f87,Sr. Data Scientist,Transformco,"Bay Harbor Islands, FL",Full-time,Estimated $99.1K - $125K a year,https://www.indeed.com/rc/clk?jk=1fd2f838cb2e9f87&fccid=c63c58372db47f86&vjs=3
294,41bb09e0dd8be7d4,"Senior Manager, Data Science",Gannett,Remote,Full-time,Estimated $136K - $172K a year,https://www.indeed.com/rc/clk?jk=41bb09e0dd8be7d4&fccid=1230acb7e56c6df5&vjs=3
295,94981e5c856cf291,Data Science Consultant Level II - Computer Vision,Pandata,Remote,Full-time,"$110,000 - $130,000 a year",https://www.indeed.com/rc/clk?jk=94981e5c856cf291&fccid=1cbc752a8048ceb3&vjs=3
296,2e7568ce6de82cd0,Engineering Manager for Data Science Platforms,ASCENDING,Remote,Full-time,Estimated $131K - $166K a year,https://www.indeed.com/rc/clk?jk=2e7568ce6de82cd0&fccid=d2ec638c4f1a5bd5&vjs=3
297,97495748ac02772d,Statistician,Loma Linda University Health,"Loma Linda, CA",Full-time,,https://www.indeed.com/rc/clk?jk=97495748ac02772d&fccid=f44ee8edddc2cbc8&vjs=3
