,id,title,company,location,job_type,salary,url
140,10316072ed6d7037,Data Manager- Light & Health Research Center,Mount Sinai,"New York, NY 10029 
(Yorkville area)",,"$59,895 - $89,843 a year",https://www.indeed.comhttps://www.indeed.com/rc/clk?jk=10316072ed6d7037&fccid=c007936ceb766fe5&vjs=3
141,a9d34ef0fbd97c70,AIML Senior Software Engineer - Data and ML Infrastructure for Machine Translation,Apple,"New York, NY",,,https://www.indeed.comhttps://www.indeed.com/rc/clk?jk=a9d34ef0fbd97c70&fccid=c1099851e9794854&vjs=3
142,3de83d09bcd2333f,(DBI) Senior Data Science Analyst (Non Civil Service),"City of Dallas, TX","Dallas, TX",Full-time,"$70,081 - $87,601 a year",https://www.indeed.comhttps://www.indeed.com/rc/clk?jk=3de83d09bcd2333f&fccid=63dc47ddbc3a4e7d&vjs=3
143,f49d3afce6f96c4f,Sr. Data Analyst and Visualization Engineer,CACI,"Arlington, VA 22201 
(Bluemont area)",Full-time,,https://www.indeed.comhttps://www.indeed.com/rc/clk?jk=f49d3afce6f96c4f&fccid=5fca42294cdbc080&vjs=3
144,32ebf41a3b335ca0,Fraud Risk Decision Science Analyst,WEX Inc.,Remote,Full-time,"$63,500 - $84,500 a year",https://www.indeed.comhttps://www.indeed.com/rc/clk?jk=32ebf41a3b335ca0&fccid=c9538b927313f8e0&vjs=3
145,78b5dfa81844be99,Senior Deep Learning Performance Architect,NVIDIA,"Santa Clara, CA",Full-time,"$176,000 - $333,500 a year",https://www.indeed.comhttps://www.indeed.com/rc/clk?jk=78b5dfa81844be99&fccid=c267f29f0f85e8b8&vjs=3
146,7845b5f45cec8c20,AI Engineer Manager,CVS Health,Remote in North Carolina,Full-time,"$90,000 - $180,000 a year",https://www.indeed.comhttps://www.indeed.com/rc/clk?jk=7845b5f45cec8c20&fccid=be3b11aa573faee7&vjs=3
147,f6524803a6178232,"Developer Relations Manager, Consumer Internet - AI",NVIDIA,"Santa Clara, CA",Full-time,"$216,000 - $333,500 a year",https://www.indeed.comhttps://www.indeed.com/rc/clk?jk=f6524803a6178232&fccid=c267f29f0f85e8b8&vjs=3
148,5955e2f79cce3474,Applied Scientist (Neural Rendering/Vision),CyberCoders,"Santa Monica, CA 90401",Full-time,"$125,000 - $250,000 a year",https://www.indeed.comhttps://www.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0CpFJQzrgRR8WqXWK1qKKEqALWJw739KlKqr2H-MSI4em3Iz8ZT1Fwhx-ov4CznRMCS6mCVyhJFXPO6n-tAUcbXVdumhgjEyiMggcvekXBXCmDHuoMPc6EoLLTW1QMnwTg9C_m7FYKp7zUeA9Q6WG0XFavAqbTXeoLn3aQhUwsaO8LtnNQEkDNR6KCzfjX4jQxoQZ8mBGn0GFbYLI9S1ldHtJTEIvfMXlNm8ylqdriJ7mx9I4qdLZb2SPG0PG2Z7LhvnOb1e5Xnw0BiwJ9Ge9L3rXNb5NasVLfzoHosJoeDOtPJw9z6is4KgW1kfMzJIYfYhrc3ro7R5P7RyPnZ2HEQT97B7g1O6gPGyya0Z2dSDcwGFqatSTBkZJwZ3try_9q5wp2cZC4a78BKc3B8kw5dOqRCdNoAUawWecd0EQ_ur921YtGUggjq0wCUQLyCXDv3rHGgcvIXOQmQspx-vMwSUzcgOrWtEMcXUEWy2S8peZbf-zZdj1ffmzA-ayg6lu9ol72ej7BPSMTzajsh7lCFTwRWGVIzsxkM5Yhm-ng3q9ogwf5q9iPU7fqvj1pTEOclEEBRC6y6omgvde-i_ABH-IOfUhW5vU6tMuL3DBwqLLbUsv-ErNaeiJAOwGtnklYfyxK5UTvc6meqy0Dp65CR5otKhNZLdHVc5TqokvA-UYh70rO4oETSSyEQPvlyfta150x4VsWwkcjetwt7V1yBQD5yzwX1wETcJVYefzsaMfhvtjdo6-F_KsKxHHQFAnXIOAg285nGVtvV67xQGAy77QVFZgA6r4T5j1KEC0OX5v3yiPfkPjqS1XXWGAizlMSZmKXMWo4_i24S7k5t24p0z2kjW9-a3r2GmKGP1tXsiR3RuaUhyPPPQLLh1PZzF0HN_edhnbb0j4z2RBKuHTuMIGWQoyxxbmUzGlo8vm3I0zELnxbPySi3wfDhqGfLa5yQ7ugLiI0CysKGxsiUVAj7OdFSkCywtIpqvUvKhW6gSzJ0r1LuwvqxTryk9NU0VcTgU50f6rUg10Q3KvMoOKr-3Ml2Ic8SBgyZ5CCXVb_jfyFzcnYDTP_t_2ae3gOjtvqvjNDP6nvLlR66f_31_J0O_cG7HRSNlHkqklYbBkpCab6k4kE8XApjWnzkZLAhBns=&xkcb=SoDv-_M3NXrotqzA4R0QbzkdCdPP&p=13&fvj=0&vjs=3
149,7877aa21fffc5f52,Data Analyst Senior - Level 3,Lockheed Martin,"Fort Worth, TX 76137 
(Far North area)",Full-time,,https://www.indeed.comhttps://www.indeed.com/rc/clk?jk=7877aa21fffc5f52&fccid=aeb15e43a6800b9d&vjs=3
